BBS SAP-No (Art.-Nr.),Name,MFR (manufacturer) Catalogue number - (Lieferanten-Katalog-Nr.),Supplier Accont no. (Kreditor-Nr.),Supplier Name (Kreditor Name),"Nutritionals, Big 8|Nutritionals, Big 8|Energy kcal/100g","Nutritionals, Big 8|Nutritionals, Big 8|Energy kJ/100g","Nutritionals, Big 8|Nutritionals, Big 8|Fat","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Saturated Fat","Nutritionals, Big 8|Nutritionals, others|Thereof MUFA","Nutritionals, Big 8|Nutritionals, others|Thereof PUFA","Nutritionals, Big 8|Nutritionals, others|Omega Content","Nutritionals, Big 8|Nutritionals, Big 8|Carbohydrates","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Sugar","Nutritionals, Big 8|Nutritionals, others|Thereof Polyhydric Alcohols","Nutritionals, Big 8|Nutritionals, Big 8|Protein","Nutritionals, Big 8|Nutritionals, Big 8|Dietary Fiber","Nutritionals, Big 8|Nutritionals, Big 8|Salt","Nutritionals, Big 8|Protein Quality|Chemical Score/
PDCAAS","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin A (Retinol)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin C (Ascorbic acid)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin E (Tocopherole)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin D3 (Cholecalciferol)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin K1 (Phyllochinon)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B1 (Thiamin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B2 (Riboflavin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B3 (Niacin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B6 (Pyridoxalphosphat)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B9 (Folic acid)","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B12 (Cobalamin)","Vitamin and Minerals|Nutritionals, Mikronutrients|Biotin (Vitamin B7)","Vitamin and Minerals|Nutritionals, Mikronutrients|Pantothenic acid (Vitamin B5)","Vitamin and Minerals|Nutritionals, Mikronutrients|Sodium","Vitamin and Minerals|Nutritionals, Mikronutrients|Potassium","Vitamin and Minerals|Nutritionals, Mikronutrients|Chlorine","Vitamin and Minerals|Nutritionals, Mikronutrients|Calcium","Vitamin and Minerals|Nutritionals, Mikronutrients|Phosphorus","Vitamin and Minerals|Nutritionals, Mikronutrients|Magnesium","Vitamin and Minerals|Nutritionals, Mikronutrients|Iron","Vitamin and Minerals|Nutritionals, Mikronutrients|Zinc","Vitamin and Minerals|Nutritionals, Mikronutrients|Copper","Vitamin and Minerals|Nutritionals, Mikronutrients|Manganese","Vitamin and Minerals|Nutritionals, Mikronutrients|Fluorine","Vitamin and Minerals|Nutritionals, Mikronutrients|Selenium","Vitamin and Minerals|Nutritionals, Mikronutrients|Chrome","Vitamin and Minerals|Nutritionals, Mikronutrients|Molybdenum",Naturally healthy|Naturally healthy|ORAC-Value,Naturally healthy|Naturally healthy|Glycemic Index,Naturally healthy|Naturally healthy|secondary phytochemicals,Naturally healthy|free from|juice infused,Naturally healthy|free from|sugar infused,Technological aspect|Processing Factors|temperature stability,Technological aspect|Processing Factors|baking stability,Technological aspect|Processing Factors|Shea stabil,Technological aspect|Processing Factors|free flowing,Technological aspect|Processing Factors|No bleeding,Technological aspect|Processing Factors|No impurities,Technological aspect|Processing Factors|Taste enhancement & Saltreduction,Technological aspect|Processing Factors|Water Solubility,Technological aspect|Processing Factors|mesh  Average Particle size,"Technological aspect|Processing Factors|mm Average
Particle  size",Technological aspect|Processing Factors|particle/product consistency,Technological aspect|Processing Factors|Viscosity (Liquid) [mPas] - analytical,Technological aspect|Processing Factors|Density,Functional aspect|Produkt Faktors|Water Activity,Functional aspect|Produkt Faktors|Dry Mass,Functional aspect|Produkt Faktors|Water content,Functional aspect|Produkt Faktors|single strengh,Functional aspect|Produkt Faktors|Brix,Functional aspect|Produkt Faktors|fruit content,Functional aspect|Produkt Faktors|pH-Value,Functional aspect|Produkt Faktors|Antioxidants,Functional aspect|Produkt Faktors|Water Retention,Functional aspect|Produkt Faktors|color stabilizing,Functional aspect|Produkt Faktors|Waterbinding capacity/ swellability/ Phospho replacer/Hygroscopicity,Organoleptical aspects|Visual|Appearance & shape,Organoleptical aspects|Visual|Color intensity,Organoleptical aspects|Visual|Transparency,Organoleptical aspects|Visual|Color,Organoleptical aspects|Texture|Soft,Organoleptical aspects|Texture|Crunchy,Organoleptical aspects|Texture|Crispy,Organoleptical aspects|Taste|Mouth feel contribution,"Organoleptical aspects|Taste|Total Acidity (als Citric Acid pH 8,1) [g/100g Raw Material]",Organoleptical aspects|Taste|Sweetness (% von Saccharose),Organoleptical aspects|Taste|Bitterness (Intensität),Organoleptical aspects|Taste|Umami (Intensität),Certificate|Certificate|Vegan,Certificate|Certificate|Vegetarian,Certificate|Certificate|Kosher,Certificate|Certificate|Halal,Certificate|Certificate|Non-GMO,Certificate|Certificate|Organic,Certificate|Certificate|Allergens,Certificate|Certificate|Continent of Origin,Certificate|Certificate|Country of Origin,Product caracteristics|Ingredient-Base,Product caracteristics|Nutriscore relevant content,Product caracteristics|Product Group,Product caracteristics|Processing stage,Product caracteristics|Type of conservation,Product caracteristics|Processing,Product caracteristics|Size min.,Product caracteristics|Size max,Product Quality caracteristics|Additives & Helping Agents/Carrier,Product Quality caracteristics|Ingredients,Product Quality caracteristics|Colony Count mesophile Bacteria (max.),Product Quality caracteristics|Colony Count Yeast (max),Product Quality caracteristics|Colony Count Mould (max),Product Quality caracteristics|Foreign Material (sum),Product Quality caracteristics|Storage Recommandations Temperature (max),Product Quality caracteristics|Storage Recommandations Humidity (max),Product Quality caracteristics|Shelf Life,visible,Product Quality caracteristics|Colony Count Yeast and Mould (max),Certificate|Certificate|Babyfood suitable,Suchbegriff,Name-source,MFR (manufacturer) Catalogue number - (Lieferanten-Katalog-Nr.)-source,BBS SAP-No (Art.-Nr.)-source,Supplier Accont no. (Kreditor-Nr.)-source,Supplier Name (Kreditor Name)-source,"Nutritionals, Big 8|Nutritionals, Big 8|Energy kcal/100g-source","Nutritionals, Big 8|Nutritionals, Big 8|Energy kJ/100g-source","Nutritionals, Big 8|Nutritionals, Big 8|Fat-source","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Saturated Fat-source","Nutritionals, Big 8|Nutritionals, Big 8|Carbohydrates-source","Nutritionals, Big 8|Nutritionals, Big 8|Thereof Sugar-source","Nutritionals, Big 8|Nutritionals, Big 8|Protein-source","Nutritionals, Big 8|Nutritionals, Big 8|Dietary Fiber-source","Nutritionals, Big 8|Nutritionals, Big 8|Salt-source","Nutritionals, Big 8|Nutritionals, others|Thereof MUFA-source","Nutritionals, Big 8|Nutritionals, others|Thereof PUFA-source","Nutritionals, Big 8|Nutritionals, others|Omega Content-source","Nutritionals, Big 8|Nutritionals, others|Thereof Polyhydric Alcohols-source","Nutritionals, Big 8|Protein Quality|Chemical Score/
PDCAAS-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin A (Retinol)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin C (Ascorbic acid)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin E (Tocopherole)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin D3 (Cholecalciferol)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin K1 (Phyllochinon)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B1 (Thiamin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B2 (Riboflavin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B3 (Niacin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B6 (Pyridoxalphosphat)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B9 (Folic acid)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Vitamin B12 (Cobalamin)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Biotin (Vitamin B7)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Pantothenic acid (Vitamin B5)-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Sodium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Potassium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Chlorine-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Calcium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Phosphorus-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Magnesium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Iron-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Zinc-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Copper-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Manganese-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Fluorine-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Selenium-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Chrome-source","Vitamin and Minerals|Nutritionals, Mikronutrients|Molybdenum-source",Naturally healthy|Naturally healthy|ORAC-Value-source,Naturally healthy|Naturally healthy|Glycemic Index-source,Naturally healthy|Naturally healthy|secondary phytochemicals-source,Naturally healthy|free from|juice infused-source,Naturally healthy|free from|sugar infused-source,Technological aspect|Processing Factors|temperature stability-source,Technological aspect|Processing Factors|baking stability-source,Technological aspect|Processing Factors|Shea stabil-source,Technological aspect|Processing Factors|free flowing-source,Technological aspect|Processing Factors|No bleeding-source,Technological aspect|Processing Factors|No impurities-source,Technological aspect|Processing Factors|Taste enhancement & Saltreduction-source,Technological aspect|Processing Factors|Water Solubility-source,Technological aspect|Processing Factors|mesh  Average Particle size-source,"Technological aspect|Processing Factors|mm Average
Particle  size-source",Technological aspect|Processing Factors|particle/product consistency-source,Technological aspect|Processing Factors|Viscosity (Liquid) [mPas] - analytical-source,Technological aspect|Processing Factors|Density-source,Functional aspect|Produkt Faktors|Water Activity-source,Functional aspect|Produkt Faktors|Dry Mass-source,Functional aspect|Produkt Faktors|Water content-source,Functional aspect|Produkt Faktors|single strengh-source,Functional aspect|Produkt Faktors|Brix-source,Functional aspect|Produkt Faktors|fruit content-source,Functional aspect|Produkt Faktors|pH-Value-source,Functional aspect|Produkt Faktors|Antioxidants-source,Functional aspect|Produkt Faktors|Water Retention-source,Functional aspect|Produkt Faktors|color stabilizing-source,Functional aspect|Produkt Faktors|Waterbinding capacity/ swellability/ Phospho replacer/Hygroscopicity-source,Organoleptical aspects|Visual|Appearance & shape-source,Organoleptical aspects|Visual|Color intensity-source,Organoleptical aspects|Visual|Transparency-source,Organoleptical aspects|Visual|Color-source,Organoleptical aspects|Texture|Soft-source,Organoleptical aspects|Texture|Crunchy-source,Organoleptical aspects|Texture|Crispy-source,Organoleptical aspects|Taste|Mouth feel contribution-source,"Organoleptical aspects|Taste|Total Acidity (als Citric Acid pH 8,1) [g/100g Raw Material]-source",Organoleptical aspects|Taste|Sweetness (% von Saccharose)-source,Organoleptical aspects|Taste|Bitterness (Intensität)-source,Organoleptical aspects|Taste|Umami (Intensität)-source,Certificate|Certificate|Vegan-source,Certificate|Certificate|Vegetarian-source,Certificate|Certificate|Kosher-source,Certificate|Certificate|Halal-source,Certificate|Certificate|Non-GMO-source,Certificate|Certificate|Organic-source,Certificate|Certificate|Allergens-source,Certificate|Certificate|Continent of Origin-source,Certificate|Certificate|Country of Origin-source,Certificate|Certificate|Babyfood suitable-source,Product caracteristics|Ingredient-Base-source,Product caracteristics|Nutriscore relevant content-source,Product caracteristics|Product Group-source,Product caracteristics|Processing stage-source,Product caracteristics|Type of conservation-source,Product caracteristics|Processing-source,Product caracteristics|Size min.-source,Product caracteristics|Size max-source,Product Quality caracteristics|Additives & Helping Agents/Carrier-source,Product Quality caracteristics|Ingredients-source,Product Quality caracteristics|Colony Count mesophile Bacteria (max.)-source,Product Quality caracteristics|Colony Count Yeast (max)-source,Product Quality caracteristics|Colony Count Mould (max)-source,Product Quality caracteristics|Foreign Material (sum)-source,Product Quality caracteristics|Storage Recommandations Temperature (max)-source,Product Quality caracteristics|Storage Recommandations Humidity (max)-source,Product Quality caracteristics|Shelf Life-source,Product Quality caracteristics|Colony Count Yeast and Mould (max)-source
10846,Butter Buds Sautéed Uncoloured,66942,81006,Butter Buds Inc.,438.87,1837.5,12.8,8.87,0.0,0.0,,79.47,3.78,0.0,0.48,,,,,0.0,,,,,,,,,,,,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,No,No,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_NATFLA_SAUTEDNATTFBUBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10847,Cocoa Butter Buds,38303,81006,Butter Buds Inc.,447.2,1872.3,13.0,7.52,0.0,0.0,,83.85,3.53,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,365.0,,,,US_NATFLA_COCOABUD_TFBUBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10848,"Apricots Canned Choice in Syrup A10 Tin, 90/115 Halves w/o Label",15-29974-E,80563,Langeberg & Ashton Foods a division of Tiger Consumer Brands Ltd,62.0,264.0,0.09,0.04,,,,14.0,14.0,,1.4,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,1095.0,,,,ZA_APRICO_HVSA10CH_TKL&AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,"Apricots Canned Choice in Syrup A10 Tin, 115/150 Halves w/ Label",15-29974-E,80563,Langeberg & Ashton Foods a division of Tiger Consumer Brands Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,1095.0,,,,ZA_APRICO_HVSA10CH_TKL&AF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10850,"U5 Dried Red Tart Cherries Organic, Sweetened",FP07-53,80155,Cherry Central Co-operative,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,undefined,undefined,Yes,No,,Yes,,,,,,,,,,,,,,,,,,,,547.0,,,,USBCHERRY_UNSWEET__TFCHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10851,CA Wild Blueberry Juice Concentrate 65° Brix Frozen,QSSS 8010,80699,Oxford Frozen Foods Ltd.,235.0,0.0,0.01,0.0,0.0,0.0,,58.61,41.3,0.0,0.21,0.8,0.0,,,17.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,polyphenols,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes (like sugar),,,whole,,,,,,11.5,65.0,,,Yes,Yes,Yes,Yes,Whole,0-no,n.a.,n.a.,Yes,Yes,Yes,Yes,0.0,10,0-not,0-No,Yes,Yes,Yes,Yes,Yes,Yes,,Noth America,USA,Fruits,100,Fruit,Dried,Frozen,Blanched,,,,,,,,,,,1095.0,,,,CA_BLUEBE_65BX_____KZOXFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10852,"US Prune Concentrate 210L Drum, min. 70 brix",7045002317-415,80797,Sunsweet Growers Inc.,274.67,1149.988,0.11,0.0,0.0,0.0,,66.11,35.7,0.0,1.88,6.03,0.0,,,0.0,,,,,,,,,,,,22.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_PRUNE__FRESHCON_KZSUNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10853,"US Prune Concentrate 19L Pail, min. 70 brix",80276302315,80797,Sunsweet Growers Inc.,272.0,1115.2,0.07,0.0,0.0,0.0,,65.59,38.24,0.0,2.4,1.94,0.0,,,0.0,,,,,,,,,,,,56.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,70.0,,,,,,,,,,,,,,,2.2,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_PRUNE__70BXPLASIKZSUNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10854,"Californian Almonds Nonpareil Supreme Natural 25/27, non pasteurized",10267,80069,Blue Diamond Growers,575.0,2405.8,49.42,3.73,30.89,12.07,,21.67,3.89,0.0,21.22,12.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_ALMOND_NPS2527__TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10855,Apple Dehydrated w/o Red Skin w/o SO2 19.0x12.7x3.2 mm Sliced,22012018,80983,Zarecki Foods Sp. z o.o.,369.0,1556.0,2.0,1.0,0.0,0.0,,92.5,80.0,0.0,1.3,12.5,0.0,,,0.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,SO2,,,,,,,,,,,,"apple, sodium metabisulfite (E223)",,,,,,,730.0,,,,PL_APPLE__DEH_SLOS2TFZARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10856,Dried Pineapple Chunks,PI097,80876,Terrafertil S.A.,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,365.0,,,,EC_PINEAP_CHUNKS10_TFTERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10857,"Californian Almonds Nonpareil Extra No. 1 27/30, AOL, non pasteurized",,80069,Blue Diamond Growers,575.0,2405.8,49.42,3.73,30.89,12.07,,2167.0,3.89,,21.22,12.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_ALMOND_NPX2730__TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10858,EC Banana Dried Double Diced w/ 4% Banana Flour,BA103,80876,Terrafertil S.A.,324.0,1328.0,0.27,0.108,0.041,0.109,,76.6,63.4,0.0,3.78,6.1,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,"Bananas (96%), Banana Flour (4%).",,,,,,,730.0,,,,EC_BANANA_DICEFLOUR_TFTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10859,Food Colour Rubescent RED Plant-based,79180001,81048,GNT International BV,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,undefined,undefined,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,270.0,,,,DE_COLOUR__________TFGNTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10860,Spices Dried Pink Pepper Crushed,r 465g,81029,EDORA Gewürze Eduard Dornberg GmbH & Co. KG,297.0,1256.0,11.6,0.0,0.0,0.0,,42.0,0.0,0.0,7.0,0.0,0.1,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,undefined,undefined,No,No,,No,,,,,,,,,,,,,,,,,,,,720.0,,,,DE_SPICES__________TFEDOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10861,Californian Almonds Nonpareil Extra No. 1 34/36 non pasteurized - SAMPLE,,80069,Blue Diamond Growers,575.0,2405.8,49.42,3.73,30.89,12.07,,21.67,3.89,,21.22,12.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_ALMOND_NPX3436__TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10862,Additional costs,,80694,Ocean Spray International Inc.,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE_CONTRO_ADDITIONA______,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10863,"Thailand Dried Banana Dices 3-5mm, No Sugar, max.10 ppm w/o SO2",,80789,Siong Hong Enterprise Co. Ltd.,320.0,1339.776,0.0,0.0,0.0,0.0,,77.0,29.0,0.0,4.0,6.0,0.0,,,0.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,365.0,,,,TH_BANANA_BANADICE_TFSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10864,Californian Almonds Nonpareil Extra No. 1 23/25 Non Pasteurized,,80069,Blue Diamond Growers,575.0,2403.5,49.42,3.73,,,,21.67,3.89,0.0,21.22,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,730.0,,,,US_ALMOND_NPX2325__TFBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,Californian Almonds Natural Meal,,81499,TrueNuts Exporta S.L.U.,590.0,2419.0,52.0,3.9,0.0,0.0,,18.7,4.6,0.0,21.4,,0.05,,,0.0,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,365.0,,,,US_ALMOND_MEALNATU_TFLOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10866,Californian Almonds Blanched Slivered,,81499,TrueNuts Exporta S.L.U.,590.0,2419.0,52.0,3.9,0.0,0.0,,18.7,4.6,0.0,21.4,0.0,0.0,,,0.0,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,Yes,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,365.0,,,,US_ALMOND_BLANCHED_TFLOPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
