Names,x,y,Trustworthiness,Continuity,MRRE_False,MRRE_Missing,LCMC,Neighborhood_Hit,accuracy,subject
seven_categories_data/Computer_Science/Computer_Science/Computer_Science79.txt,23.917591,47.757412,0.9666012684217732,0.9736277775242962,0.972032402972682,0.9754908545802607,0.1428571428571428,1.0,0.9719380758747531,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science457.txt,8.718445,44.639423,0.8850207601405302,0.9493543824428524,0.879684399096594,0.9484021379944728,0.1428571428571428,1.0,0.9156154199186124,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science381.txt,6.4238806,10.272847,0.312314641602409,0.3143222156317014,0.3676304499440566,0.2537664109630897,0.0,0.7142857142857143,0.31200842953531416,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science595.txt,-3.375636,42.55196,0.7966418761691837,0.9413697130081672,0.804157165948607,0.9345250167771632,0.1428571428571428,1.0,0.8691734429757803,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science620.txt,-7.059391,49.252037,0.9697951361956472,0.9421453666103936,0.9615393958231084,0.9645652848956948,0.2857142857142857,1.0,0.9595112958812111,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science136.txt,15.699938,44.46503,0.8998494319478031,0.9599397727791212,0.9266633829375444,0.9719334813645446,0.1428571428571428,1.0,0.9395965172572533,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science281.txt,-0.17764229,69.06904,0.8892640416115344,0.905370260528357,0.9193505006223576,0.9043574383049636,0.1428571428571428,1.0,0.9045855602668031,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science397.txt,4.1492357,59.956795,0.9310124560843182,0.9583428388921842,0.9231191797584148,0.9588708537432316,0.1428571428571428,1.0,0.9428363321195372,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science22.txt,-4.4628334,41.538124,0.9402746726285532,0.9919240772003468,0.9518324935240003,0.9915957606530232,0.1428571428571428,1.0,0.9689067510014808,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science20.txt,-6.344865,40.42711,0.9691107359583884,0.9590728658119267,0.9721275199035836,0.966097691819388,0.1428571428571428,1.0,0.9666022033733217,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science473.txt,13.339432,52.034184,0.9733996441118766,0.9499019026326596,0.9637692293509192,0.9520680908451564,0.1428571428571428,1.0,0.959784716735153,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science210.txt,37.468025,27.218771,0.9572021718300864,0.9823424738787244,0.9330291932884324,0.9832547374816608,0.1428571428571428,0.5714285714285714,0.963957144119726,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science183.txt,33.373363,30.923325,0.9809736734042068,0.992882237532509,0.9735334944760476,0.99307636543281,0.2857142857142857,1.0,0.9851164427113933,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science49.txt,-5.879058,41.51959,0.9521832367568556,0.8053109458411278,0.9675030810568924,0.8809589659706741,0.1428571428571428,1.0,0.9014890574063875,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science247.txt,33.397873,31.74439,0.9698407628781311,0.996669252178674,0.9705485788506188,0.995137037157356,0.2857142857142857,1.0,0.983048907766195,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science515.txt,-1.7740896,68.60348,0.9363507779349364,0.967696308801387,0.9643645150046228,0.9711810332742438,0.2857142857142857,1.0,0.9598981587537975,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science472.txt,23.164528,40.77769,0.9569284117351828,0.8800018250672994,0.9652685648494064,0.883159825417995,0.1428571428571428,1.0,0.9213396567674709,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science189.txt,22.102951,46.12057,0.97157457681252,0.884564493315691,0.9752886213517902,0.8995231568753298,0.1428571428571428,1.0,0.9327377120888327,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science581.txt,12.193934,59.30085,0.8574622439202446,0.9034539398640324,0.81823359371959,0.9005773451371981,0.1428571428571428,1.0,0.8699317806602663,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science469.txt,-7.062041,65.34434,0.7451293516448418,0.934388830588128,0.8133981416200374,0.9227937335209916,0.1428571428571428,1.0,0.8539275143434997,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science289.txt,-5.7483444,54.39911,0.9006707122325136,0.9358945111100972,0.8995588623078529,0.9310697845118614,0.2857142857142857,1.0,0.9167984675405814,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science562.txt,4.737912,67.446014,0.95514897111831,0.9388602454715518,0.959663397278251,0.9402094972353168,0.1428571428571428,1.0,0.9484705277758574,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science425.txt,24.110811,39.04308,0.9390883788839712,0.956745905005247,0.9276651837205472,0.948393065302602,0.2857142857142857,1.0,0.9429731332280917,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science76.txt,24.361465,38.729305,0.8886252680567596,0.9657799881370626,0.8544948017865593,0.970925827231948,0.1428571428571428,1.0,0.9199564713030823,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science656.txt,-1.3128525,68.5976,0.9560158780855044,0.9844413012729843,0.9691347022562028,0.9895377229357945,0.2857142857142857,1.0,0.9747824011376216,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science575.txt,6.207913,52.312946,0.8366564767075786,0.9360770178400328,0.8365282378754448,0.942245877559048,0.1428571428571428,1.0,0.8878769024955261,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science226.txt,30.337011,37.417133,0.896564310808961,0.9903271433134097,0.932733891801418,0.995501993504538,0.5714285714285714,1.0,0.9537818348570817,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science333.txt,-3.2860274,65.444214,0.8064059862207419,0.9575215586074736,0.8269758640056168,0.9591166944261772,0.1428571428571428,1.0,0.8875050258150025,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science490.txt,-3.3053482,56.855415,0.8318656750467673,0.9384496053291964,0.9019285908909588,0.921831735515228,0.2857142857142857,1.0,0.8985189016955376,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science644.txt,10.970122,47.607265,0.9253091207738284,0.9207920792079208,0.9450426079950316,0.9503366700352692,0.1428571428571428,1.0,0.9353701195030125,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science366.txt,-8.863663,58.126358,0.8795455582424602,0.9159556508646256,0.8689335518974072,0.9286933245767224,0.1428571428571428,1.0,0.8982820213953038,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science606.txt,-0.51695,54.071903,0.9477118218734316,0.9364420312999042,0.9600734244173064,0.9303694312329466,0.1428571428571428,1.0,0.9436491772058971,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science145.txt,23.302256,49.273655,0.9396358990737784,0.937080804854679,0.9278753189709694,0.9551118326340045,0.1428571428571428,1.0,0.9399259638833578,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science576.txt,7.127775,61.26842,0.9413697130081672,0.972122097002327,0.9217202292054634,0.9667008794950432,0.2857142857142857,1.0,0.9504782296777503,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science502.txt,9.212347,63.038452,0.9670575352466122,0.9775060455354292,0.9665293763519408,0.9797169729870844,0.2857142857142857,1.0,0.9727024825302667,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science304.txt,13.146741,58.55986,0.8608842451065383,0.9807911666742712,0.8649207880832827,0.971489797465324,0.1428571428571428,1.0,0.919521499332354,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science355.txt,2.9281154,65.02497,0.9227540265547292,0.9546927042934708,0.9251116599601914,0.9361504919594,0.1428571428571428,1.0,0.9346772206919478,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science661.txt,-2.3718443,49.511753,0.937582698362002,0.9219783729525026,0.920736573806202,0.924554713746328,0.1428571428571428,1.0,0.9262130897167586,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science327.txt,13.854838,52.9912,0.9763197517908472,0.991832823835379,0.9752189664916222,0.9927403831661178,0.2857142857142857,1.0,0.9840279813209916,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science181.txt,28.726894,32.553085,0.9552858511657616,0.9700232696080668,0.9740427358907204,0.976245644010399,0.1428571428571428,1.0,0.9688993751687369,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science308.txt,10.61288,47.296574,0.9432860336724916,0.9625861203631884,0.9490901992392402,0.9603406298262696,0.1428571428571428,1.0,0.9538257457752974,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science132.txt,6.459424,45.444004,0.956745905005247,0.9328375233836748,0.9629278103467904,0.9246556840268236,0.2857142857142857,1.0,0.9442917306906339,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science474.txt,13.326747,54.737217,0.9559246247205364,0.9125336496783318,0.9480983491505472,0.8977466652735695,0.1428571428571428,1.0,0.9285758222057463,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science632.txt,7.1417336,64.74304,0.9160925309120772,0.9530501437240498,0.9100843555476732,0.94941857215146,0.1428571428571428,1.0,0.932161400583815,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science579.txt,-13.457169,19.81354,0.9265866678833782,0.7204909431035269,0.9516659657280528,0.7678505944222846,0.4285714285714285,0.8571428571428571,0.8416485427843106,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science357.txt,9.459906,47.01102,0.9636811607428024,0.9423735000228132,0.974069075963893,0.9290205268190236,0.1428571428571428,1.0,0.952286065887133,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science639.txt,-7.6602383,39.911507,0.9580690787972806,0.495597025140302,0.9744606650517276,0.6270500259449721,0.2857142857142857,1.0,0.7637941987335706,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science650.txt,5.642845,59.61652,0.8982981247433499,0.9618104667609618,0.9139762476926828,0.96214609550852,0.1428571428571428,1.0,0.9340577336763786,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science610.txt,-6.3894897,66.66478,0.8920472692430533,0.942556006752749,0.9096111122330032,0.952092674913451,0.1428571428571428,1.0,0.9240767657855641,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science43.txt,-4.955396,40.792442,0.9811561801341424,0.993429757722316,0.9865238332298754,0.9863014059453056,0.4285714285714285,1.0,0.9868527942579098,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science117.txt,21.144615,47.837093,0.9631792672354792,0.9516813432495324,0.9679605203276588,0.9443062566161142,0.1428571428571428,1.0,0.9567818468571961,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science624.txt,-5.415794,43.618893,0.9412784596431992,0.9582972122097002,0.9444897591258842,0.9670974439300326,0.1428571428571428,1.0,0.9527907187272041,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science527.txt,-0.8880034,53.526695,0.9288223753250902,0.9167313044668522,0.9233260956665604,0.916793757519725,0.2857142857142857,1.0,0.9214183832445569,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science159.txt,30.477571,52.80245,0.909704795364329,0.9582972122097002,0.9135788052552544,0.9712983929336022,0.2857142857142857,1.0,0.9382198014407214,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science532.txt,-3.1600144,57.082874,0.9104348222840716,0.9902815166309258,0.9318588160371244,0.987536170042147,0.2857142857142857,1.0,0.9550278312485672,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science310.txt,13.090857,54.112682,0.9765935118857508,0.994479171419446,0.9586694985172002,0.9901131072008784,0.1428571428571428,1.0,0.9799638222558189,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science358.txt,9.239974,60.73678,0.9262216544235068,0.9367157913948077,0.9199937837427312,0.9252184835902808,0.1428571428571428,1.0,0.9270374282878315,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science271.txt,-0.2683069,41.600456,0.9941141579595748,0.9719395902723912,0.9900495983577844,0.9775717203609058,0.2857142857142857,1.0,0.983418766737664,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science341.txt,-3.780113,52.170353,0.8912259889583428,0.9142218369302368,0.897261422592232,0.93934671350517,0.2857142857142857,1.0,0.9105139904964954,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science140.txt,31.46518,50.390965,0.9652324679472556,0.9948441848793176,0.9744000828834304,0.9932124558108688,0.4285714285714285,1.0,0.9819222978802181,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science291.txt,7.4206295,57.474243,0.8340557558059953,0.9319706164164804,0.8832458696570259,0.925275261081342,0.1428571428571428,1.0,0.8936368757402109,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science124.txt,5.5256596,43.582527,0.936578911347356,0.9033626864990648,0.949721775660426,0.9012364323014757,0.1428571428571428,1.0,0.9227249514520806,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science71.txt,23.788486,47.989143,0.9739471643016836,0.9467992882237533,0.980140170162726,0.958327955568394,0.1428571428571428,1.0,0.9648036445641393,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science553.txt,-0.28216892,55.00577,0.936031391157549,0.9777341789478488,0.945255669920251,0.9795437138391035,0.1428571428571428,1.0,0.959641238466188,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science294.txt,-2.784758,42.867603,0.850663868230141,0.9325181366062874,0.866414270232176,0.933056411364044,0.1428571428571428,1.0,0.895663171608162,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science236.txt,25.587908,37.771645,0.9537801706437924,0.9815211935940138,0.9692675732919852,0.9870977541575612,0.2857142857142857,1.0,0.9729166729218381,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science142.txt,31.368895,50.663082,0.9597572660491857,0.9910571702331524,0.967443669558514,0.994318153549164,0.4285714285714285,1.0,0.978144064847504,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science388.txt,7.2588716,61.58907,0.9371720582196468,0.956791531687731,0.9478416797708532,0.9489078673993888,0.2857142857142857,1.0,0.947678284269405,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science59.txt,6.731701,9.983825,0.293197061641648,0.321622484829128,0.2972480184216619,0.2603842080139966,0.0,0.4285714285714285,0.29311294322660864,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science290.txt,4.7456274,41.849648,0.9334306702559656,0.9438791805447826,0.904082916209008,0.9314321068517262,0.1428571428571428,1.0,0.9282062184653707,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science589.txt,-7.204877,50.222702,0.9534151571839212,0.9755897248711046,0.9584962393692196,0.9763322735843892,0.1428571428571428,1.0,0.9659583487521586,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science389.txt,11.064162,60.304714,0.8888990281516631,0.9243965871241502,0.8776705541687995,0.9236901740113034,0.1428571428571428,1.0,0.903664085863979,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science600.txt,6.1910467,67.03761,0.9341606971757084,0.9604416662864445,0.8999814741485352,0.95378341494366,0.1428571428571428,1.0,0.9370918131385869,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science578.txt,-13.538847,18.93962,0.968289455673678,0.8923666560204407,0.9801240734513428,0.9245187156463254,0.2857142857142857,0.8571428571428571,0.9413247251979466,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science574.txt,-3.2979112,65.14016,0.9290048820550256,0.9614910799835744,0.911203515990034,0.9501859462832254,0.1428571428571428,1.0,0.9379713560779648,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science456.txt,8.159184,45.789917,0.9195145320983712,0.9727152438746178,0.913030639065782,0.9715310635799612,0.1428571428571428,1.0,0.9441978696546831,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science431.txt,-4.4201818,58.310047,0.778391203175617,0.9571109184651184,0.8203887970400782,0.9663324111381048,0.2857142857142857,1.0,0.8805558324547297,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science81.txt,23.893923,48.337845,0.9765478852032669,0.9896883697586348,0.9846206166094064,0.981559900106736,0.4285714285714285,1.0,0.983104192919511,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science250.txt,27.120918,41.07823,0.9205183191130172,0.8819637724141077,0.8715087330512604,0.911904747271388,0.1428571428571428,1.0,0.8964738929624434,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science112.txt,24.559254,46.34925,0.9694757494182598,0.9913765570105396,0.9660335976413342,0.9888165902658212,0.2857142857142857,1.0,0.9789256235839887,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science273.txt,-4.41033,49.474426,0.9428297668476524,0.9725327371446822,0.9406546444719356,0.9632260385086016,0.2857142857142857,1.0,0.954810796743218,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science587.txt,-10.079847,52.698933,0.930510562576995,0.9756353515535884,0.930417428699617,0.9755192433257912,0.1428571428571428,1.0,0.953020646538998,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science491.txt,13.322924,57.864563,0.8815987589542364,0.949719395902724,0.9438666700616094,0.9603052170612264,0.4285714285714285,1.0,0.9338725104949491,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science150.txt,2.2702641,39.91318,0.8925947894328603,0.9639549208377058,0.8781244814298095,0.953304610946876,0.1428571428571428,1.0,0.9219947006618129,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science470.txt,-10.249347,55.20629,0.9037733266414198,0.94314915362504,0.9037659573284962,0.9412967569223908,0.1428571428571428,1.0,0.9229962986293367,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science228.txt,26.157402,41.89166,0.925628507551216,0.9846238080029202,0.9398495162352896,0.9879371244893318,0.2857142857142857,1.0,0.9595097390696893,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science626.txt,-10.817615,54.1867,0.9695670027832276,0.9402290459460692,0.976058336823393,0.950440274323082,0.1428571428571428,1.0,0.9590736649689429,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science477.txt,13.754087,53.44705,0.9809736734042068,0.9473468084135602,0.9792129995870462,0.9592879049017998,0.1428571428571428,1.0,0.9667053465766533,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science493.txt,9.47138,62.544926,0.9812930601815942,0.9728977506045536,0.9844918429183396,0.9579729499155216,0.2857142857142857,1.0,0.9741639009050023,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science127.txt,24.703283,52.402973,0.9590728658119267,0.9673312953415156,0.9650110174672732,0.9702822514440944,0.2857142857142857,1.0,0.9654243575162026,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science572.txt,13.303345,58.27255,0.8348314094082219,0.9268604279782816,0.9139993684235788,0.9327096004006032,0.2857142857142857,1.0,0.9021002015526713,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science635.txt,-2.794725,65.77446,0.8959711639366702,0.9615823333485424,0.9021972596373208,0.959504186169296,0.1428571428571428,1.0,0.9298137357729573,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science603.txt,-10.529941,49.950375,0.7705434137883834,0.927225441438153,0.7792543827686753,0.9133634019901974,0.1428571428571428,1.0,0.8475966599963524,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science643.txt,3.5219302,52.027378,0.9423278733403294,0.9495368891727882,0.9438581827046982,0.9515368993695064,0.2857142857142857,1.0,0.9468149611468305,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science420.txt,-0.20230329,58.880444,0.6581648948304968,0.9219327462700186,0.6157284771603762,0.9268427881025988,0.1428571428571428,1.0,0.7806672265908726,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science559.txt,0.7463275,56.26442,0.8570972304603732,0.9350732308253866,0.8737742720115943,0.9187809697068672,0.2857142857142857,1.0,0.8961814257510553,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science492.txt,13.395273,58.148643,0.8329607154263814,0.945795501209107,0.925505005052904,0.9369922036310084,0.2857142857142857,1.0,0.9103133563298502,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science387.txt,-4.460516,53.134636,0.8893552949765022,0.9183282383537892,0.919805598553286,0.9431789014843216,0.1428571428571428,1.0,0.9176670083419747,Computer_Science
seven_categories_data/Computer_Science/Computer_Science/Computer_Science426.txt,23.321594,39.687916,0.973810284254232,0.9187845051786284,0.9770177008218396,0.9230492322307672,0.1428571428571428,1.0,0.9481654306213668,Computer_Science
